ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 11
 path_based renewable label = 11
 slot_max = 11


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 163:   0 0 0 2 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 164:   0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 165:   0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 166:   0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 167:   0 0 0 2 2 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 168:   0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 169:   0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 170:   0 0 0 0 0 1 2 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 171:   0 0 0 4 0 2 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 172:   0 4 0 4 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 173:   4 4 0 2 1 0 2 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 174:   4 0 0 2 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 175:   0 0 0 4 2 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 176:   0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 1 1
 Node 177:   2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 178:   4 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 179:   4 0 1 2 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1
 Node 180:   1 2 2 4 3 1 3 0 0 1 0 0 2 0 0 0 0 1 2 1
 Node 181:   2 2 1 3 5 2 2 0 2 2 0 0 0 0 0 1 0 5 3 3
 Node 182:   2 0 2 1 3 1 3 0 0 1 0 0 1 0 0 0 0 1 2 1
 Node 183:   0 3 0 2 2 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 184:   0 0 0 0 0 0 0 0 0 0 0 4 1 0 0 0 0 0 1 1
 Node 185:   2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1
 Node 186:   4 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1
 Node 187:   6 1 0 1 3 2 1 0 1 0 0 0 2 0 0 0 0 0 1 2
 Node 188:   10 1 0 6 5 4 4 0 2 3 0 0 4 0 0 0 0 1 4 3
 Node 189:   1 1 0 9 5 10 2 0 4 3 0 0 5 0 0 1 0 6 2 3
 Node 190:   0 10 0 1 3 4 0 0 0 1 0 0 5 0 0 1 0 1 2 1
 Node 191:   0 6 0 0 2 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1
 Node 192:   2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 193:   5 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 194:   6 0 2 0 1 2 0 0 1 1 0 0 0 2 0 0 0 1 0 0
 Node 195:   3 2 2 0 3 3 1 0 2 1 0 0 0 5 0 0 0 3 0 1
 Node 196:   2 3 4 0 5 4 4 0 3 3 0 0 0 1 0 0 0 1 2 2
 Node 197:   2 2 2 0 3 3 1 0 2 1 0 0 0 4 0 0 0 3 0 1
 Node 198:   0 6 2 0 2 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 199:   0 3 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 200:   0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 201:   0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 2 1 0
 Node 202:   0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 1 1
 Node 203:   1 2 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 204:   2 2 3 0 1 1 1 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 205:   2 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 206:   0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1
 Node 207:   0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 2 1 0
 Node 208:   0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 209:   0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0
 Node 210:   0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 211:   0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 212:   0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 213:   0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 214:   0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 215:   0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0
 Node 216:   0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 217:   0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 218:   0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 219:   0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 220:   0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 221:   0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 222:   0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 223:   0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 224:   0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 225:   0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 226:   0 0 0 2 0 2 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 227:   0 0 0 2 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 228:   0 0 0 1 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 229:   0 0 0 2 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 230:   0 0 0 2 2 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 231:   0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 232:   0 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 233:   0 0 0 0 0 1 2 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 234:   0 0 0 4 0 2 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 235:   0 4 0 4 0 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 236:   4 4 0 2 1 0 2 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 237:   4 0 0 3 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 238:   0 0 0 4 2 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 239:   0 0 0 0 1 0 2 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 240:   2 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 241:   4 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 242:   4 0 1 2 1 2 1 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 243:   1 2 2 4 3 2 3 0 2 1 0 0 2 0 0 0 0 1 0 1
 Node 244:   2 2 1 4 5 3 2 0 3 3 0 0 0 0 0 0 0 5 2 2
 Node 245:   2 0 2 2 3 3 3 0 2 1 0 0 2 0 0 0 0 1 0 1
 Node 246:   0 4 0 2 2 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 247:   0 2 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 248:   3 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 249:   5 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 250:   7 1 0 1 3 1 1 0 1 2 0 0 2 0 0 0 0 0 1 0
 Node 251:   11 1 0 6 7 4 4 0 4 3 0 0 4 0 0 0 0 1 2 3
 Node 252:   1 1 0 10 4 11 3 0 2 4 0 0 7 0 0 0 0 6 5 3
 Node 253:   0 11 0 3 3 8 0 0 2 1 0 0 3 0 0 0 0 1 0 1
 Node 254:   0 4 0 0 2 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 255:   0 2 0 0 1 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 256:   2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 257:   5 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 258:   2 2 2 0 3 3 1 0 0 1 0 0 0 4 0 0 0 3 2 1
 Node 259:   3 2 4 0 4 5 4 0 2 2 0 0 0 1 0 0 0 2 3 3
 Node 260:   2 3 2 0 3 3 1 0 0 1 0 0 0 5 0 0 0 3 2 1
 Node 261:   0 7 2 0 2 1 0 0 0 0 0 0 0 2 0 0 0 1 1 1
 Node 262:   0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 263:   0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 264:   0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 0 1
 Node 265:   0 0 2 0 0 2 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 266:   1 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 1 1
 Node 267:   2 2 3 0 1 1 1 0 0 0 0 0 0 0 0 0 0 2 1 1
 Node 268:   2 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1
 Node 269:   0 0 2 0 2 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 270:   0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1
 Node 271:   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1
 Node 272:   0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1
 Node 273:   0 0 0 0 0 2 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 274:   0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 275:   0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1
