ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 8
 path_based renewable label = 8
 slot_max = 8


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 219:   2 2 4 1 1 0 0 0 0 0 1 0 0 3 1 0
 Node 220:   0 3 1 3 0 0 0 1 0 0 0 0 0 1 1 0
 Node 221:   0 4 1 3 1 0 0 1 0 0 1 0 0 1 1 0
 Node 222:   1 4 0 2 1 0 1 1 1 0 0 0 0 1 1 0
 Node 223:   0 3 3 2 1 0 1 1 1 0 0 0 0 2 1 0
 Node 224:   2 0 0 1 1 0 1 0 0 1 4 0 0 3 0 0
 Node 225:   1 2 1 2 2 0 1 0 0 1 0 0 0 1 0 0
 Node 226:   1 2 0 1 3 0 1 2 0 1 2 0 0 1 1 0
 Node 227:   2 2 1 2 0 0 2 1 0 0 0 0 0 1 0 1
 Node 228:   1 1 1 3 1 0 1 0 0 0 2 0 0 3 1 1
 Node 229:   2 1 0 1 1 0 2 1 0 0 0 0 0 1 0 1
 Node 230:   3 2 1 0 5 0 0 0 0 0 0 0 0 1 1 1
 Node 231:   0 2 2 1 1 0 0 2 0 0 0 0 0 2 1 0
 Node 232:   1 1 0 2 3 0 0 1 0 0 1 0 0 0 1 0
 Node 233:   2 3 1 0 3 0 1 2 0 0 2 0 0 1 0 0
 Node 234:   1 3 1 2 2 0 1 0 0 0 2 0 0 0 0 0
 Node 235:   0 3 1 1 2 0 1 0 0 0 1 0 0 2 0 1
 Node 236:   0 2 0 0 0 0 1 0 0 0 0 0 0 2 0 1
 Node 237:   0 1 0 3 3 0 0 0 0 0 1 0 0 2 1 0
 Node 238:   0 0 0 3 1 0 0 0 1 0 0 0 0 1 1 2
 Node 239:   0 2 1 2 1 0 1 2 1 0 0 0 0 3 0 0
 Node 240:   3 0 0 0 0 0 0 1 0 2 4 0 0 1 3 2
 Node 241:   3 0 0 1 3 0 1 0 0 1 0 0 0 1 0 2
 Node 242:   2 0 0 3 1 0 0 0 0 1 3 0 0 3 1 0
 Node 243:   2 2 0 2 1 0 1 0 0 0 0 0 0 2 0 0
 Node 244:   1 3 0 2 2 0 0 1 0 0 4 0 0 2 1 0
 Node 245:   2 4 0 0 3 0 1 2 0 0 0 0 0 3 0 0
 Node 246:   2 4 0 2 5 0 2 1 0 0 0 0 0 2 1 2
 Node 247:   2 2 0 1 1 0 1 1 0 0 1 0 0 4 0 1
 Node 248:   1 3 0 1 2 0 0 0 0 0 1 0 0 1 1 1
 Node 249:   1 2 0 0 2 0 1 0 0 0 2 0 0 1 0 1
 Node 250:   0 1 0 0 2 0 1 1 0 0 3 0 0 2 0 2
 Node 251:   0 1 0 1 1 0 0 1 0 0 1 0 0 2 1 0
 Node 252:   0 2 0 0 0 0 0 0 0 0 1 0 0 3 1 3
 Node 253:   0 1 0 3 1 0 1 0 0 0 1 0 0 1 0 0
 Node 254:   1 2 0 1 1 0 0 0 0 0 1 0 0 1 1 0
 Node 255:   0 3 0 2 1 0 2 0 1 0 1 0 0 2 0 1
 Node 256:   2 0 5 0 3 2 0 1 0 2 0 0 0 0 1 1
 Node 257:   1 1 0 0 3 0 1 1 0 2 0 1 0 0 0 2
 Node 258:   2 1 1 0 2 1 0 2 0 1 0 1 0 0 2 0
 Node 259:   1 1 1 0 1 0 0 1 0 0 0 2 0 0 1 1
 Node 260:   2 1 2 0 4 2 0 0 0 0 0 0 0 0 1 0
 Node 261:   1 1 1 0 2 1 0 1 0 0 0 1 0 2 1 0
 Node 262:   2 1 2 0 5 0 1 0 0 0 0 0 0 3 0 0
 Node 263:   2 3 4 0 1 2 1 0 0 0 0 2 0 1 0 1
 Node 264:   2 4 0 0 1 0 1 0 0 0 0 1 0 4 1 1
 Node 265:   2 2 3 0 2 0 1 1 0 0 0 1 0 0 0 1
 Node 266:   1 2 1 0 4 0 1 1 0 0 0 3 0 2 1 1
 Node 267:   2 1 0 0 4 0 1 0 0 0 0 0 0 1 1 1
 Node 268:   3 0 1 0 1 0 1 0 0 0 0 1 0 0 1 1
 Node 269:   3 0 2 0 3 0 3 2 2 0 0 1 0 0 0 1
 Node 270:   1 0 1 0 3 1 2 0 4 0 0 5 0 1 0 2
 Node 271:   0 1 2 0 5 0 0 1 5 0 0 0 0 3 1 0
 Node 272:   2 0 5 0 3 1 1 0 0 0 0 0 0 1 0 1
 Node 273:   2 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0
 Node 274:   2 1 1 2 2 0 1 1 0 0 0 1 0 0 0 0
 Node 275:   3 2 2 0 2 1 1 1 0 0 0 0 0 0 0 0
 Node 276:   1 3 4 2 0 0 1 1 0 0 0 0 0 0 0 0
 Node 277:   1 2 1 2 2 0 0 1 0 0 0 0 0 0 1 0
 Node 278:   2 1 2 0 0 0 0 0 0 0 0 0 0 0 1 0
 Node 279:   2 0 2 0 1 1 1 1 0 0 0 1 0 2 0 0
 Node 280:   2 0 1 1 0 2 1 2 0 0 0 1 0 1 0 0
 Node 281:   2 1 2 0 1 1 1 1 0 0 0 0 0 2 0 0
 Node 282:   0 0 1 1 1 1 1 1 0 0 0 3 0 2 0 0
 Node 283:   1 1 0 1 1 0 0 1 0 0 0 0 0 0 2 1
 Node 284:   2 1 1 0 3 0 0 0 0 0 0 1 0 2 1 2
 Node 285:   1 1 3 1 1 1 1 5 0 0 0 1 0 0 1 0
 Node 286:   1 0 0 1 0 2 1 0 1 0 0 3 0 3 0 1
 Node 287:   0 0 2 1 1 0 1 0 2 0 0 0 0 0 0 1
 Node 288:   0 0 4 0 3 0 1 0 0 4 0 0 0 2 0 3
 Node 289:   0 1 0 0 2 1 1 0 0 3 0 0 0 1 0 0
 Node 290:   0 1 0 1 2 0 1 1 0 2 0 0 0 2 1 1
 Node 291:   1 1 3 0 1 2 0 1 0 0 0 0 0 0 1 0
 Node 292:   3 2 3 3 5 2 1 1 0 0 0 0 0 5 2 2
 Node 293:   3 4 1 3 5 0 0 0 0 0 0 0 0 0 1 1
 Node 294:   3 5 3 1 0 1 2 1 0 0 0 0 0 0 0 0
 Node 295:   2 5 1 0 1 1 2 0 0 0 0 1 0 1 0 1
 Node 296:   1 2 2 1 1 1 1 1 0 0 0 0 0 0 1 0
 Node 297:   1 0 4 1 1 2 1 0 0 0 0 0 0 2 0 1
 Node 298:   1 2 0 2 2 1 0 0 0 0 0 1 0 0 1 1
 Node 299:   1 1 0 0 4 1 0 0 0 0 0 0 0 1 1 0
 Node 300:   4 0 2 3 2 1 2 2 0 0 0 1 0 1 1 0
 Node 301:   3 0 4 1 3 1 0 0 0 0 0 0 0 0 1 1
 Node 302:   1 0 3 2 1 0 1 1 1 0 0 3 0 1 0 0
 Node 303:   0 3 4 1 2 1 1 0 1 0 0 0 0 1 0 1
 Node 304:   1 0 5 0 2 1 1 0 0 4 0 0 0 2 1 2
 Node 305:   0 0 1 1 1 0 1 2 0 2 0 0 0 1 1 1
 Node 306:   1 1 0 4 0 0 1 0 0 0 0 0 0 0 0 0
 Node 307:   3 2 2 2 3 0 1 1 0 0 0 0 0 0 1 0
 Node 308:   3 3 4 1 2 0 1 1 0 0 0 0 0 2 1 1
 Node 309:   3 2 1 2 0 0 1 0 0 0 0 0 0 1 0 0
 Node 310:   3 2 2 0 2 0 1 1 0 0 0 0 0 1 0 0
 Node 311:   4 1 0 0 4 1 1 0 0 0 0 0 0 2 1 3
 Node 312:   3 0 3 2 0 0 1 1 0 0 0 0 0 2 0 1
 Node 313:   3 2 3 2 1 0 1 2 0 0 0 0 0 1 0 2
 Node 314:   2 2 2 2 1 1 0 0 0 0 0 1 0 1 1 1
 Node 315:   2 4 0 0 0 0 2 0 0 0 0 0 0 0 0 1
 Node 316:   1 2 2 4 1 0 0 1 0 0 0 1 0 2 1 0
 Node 317:   0 4 4 2 4 0 1 0 0 0 0 0 0 1 0 0
 Node 318:   0 4 2 1 2 1 2 1 1 0 0 2 0 1 0 1
 Node 319:   0 4 3 0 1 1 1 1 2 0 0 0 0 1 1 1
 Node 320:   2 0 3 2 2 0 1 0 0 0 0 0 0 2 0 1
 Node 321:   2 0 2 0 1 0 1 0 0 0 0 0 0 2 0 0
 Node 322:   2 1 0 3 2 0 0 1 0 0 0 0 0 1 2 2
 Node 323:   2 0 0 1 3 0 0 1 0 0 0 0 0 1 1 0
 Node 324:   2 0 4 3 6 0 0 3 0 0 0 0 0 0 1 1
 Node 325:   2 2 1 1 1 1 1 1 0 0 0 0 0 0 0 1
 Node 326:   1 3 0 1 3 0 1 1 0 0 0 0 0 2 0 0
 Node 327:   0 2 1 1 2 0 1 0 0 0 0 0 0 2 0 0
 Node 328:   0 2 3 1 3 0 0 0 0 0 0 0 0 1 1 1
 Node 329:   1 2 4 1 1 0 1 8 0 0 0 0 0 1 0 1
 Node 330:   0 5 2 1 1 2 0 1 0 0 0 0 0 0 2 0
 Node 331:   2 3 0 0 1 1 3 2 1 0 0 0 0 2 2 2
 Node 332:   2 1 1 2 6 0 1 0 2 0 0 0 0 0 0 0
 Node 333:   1 1 4 3 4 2 0 1 2 0 0 0 0 1 1 1
 Node 334:   0 0 1 1 2 0 0 0 3 0 0 1 0 2 1 0
 Node 335:   0 0 2 1 2 1 0 2 3 0 0 0 0 1 1 0
 Node 336:   1 0 3 1 0 0 0 0 0 2 0 0 0 0 1 1
 Node 337:   0 0 3 0 2 0 0 1 0 1 0 0 0 0 1 1
 Node 338:   0 1 1 4 1 1 1 1 0 0 0 0 0 1 0 1
 Node 339:   0 3 1 1 1 2 1 1 0 0 0 0 0 0 0 0
 Node 340:   0 3 3 2 3 0 1 0 0 0 0 0 0 2 0 0
 Node 341:   1 3 2 1 0 1 2 1 0 0 0 0 0 3 1 2
