ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 23
 path_based renewable label = 25
 slot_max = 25


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 168:   5 3 1 7 3 0 0 0 0 0 0 0 0 10 1 1
 Node 169:   4 2 3 0 3 0 1 1 0 0 0 0 0 1 0 0
 Node 170:   2 1 4 1 3 0 0 0 0 0 0 0 0 1 1 1
 Node 171:   0 0 5 1 3 0 1 1 0 0 0 0 0 2 0 0
 Node 172:   0 0 3 1 3 0 0 0 1 0 0 0 0 1 1 1
 Node 173:   0 2 4 0 3 0 1 1 2 0 0 0 0 1 0 0
 Node 174:   0 3 4 1 3 0 0 0 3 0 0 0 0 1 1 1
 Node 175:   0 5 2 7 3 0 1 1 3 0 0 0 0 11 0 0
 Node 176:   3 0 0 3 3 0 0 0 0 3 0 0 0 12 1 1
 Node 177:   1 0 0 0 3 0 1 1 0 2 0 0 0 2 0 0
 Node 178:   0 0 0 0 3 0 0 0 0 1 0 0 0 3 1 1
 Node 179:   0 0 0 0 3 0 1 1 0 1 0 0 0 2 0 0
 Node 180:   1 0 0 0 3 0 0 0 0 0 0 0 0 1 1 1
 Node 181:   2 1 0 0 3 0 1 1 0 0 0 0 0 2 0 0
 Node 182:   2 2 0 0 3 0 0 0 0 0 0 0 0 3 1 1
 Node 183:   3 3 0 3 3 0 1 1 0 0 0 0 0 11 0 0
 Node 184:   3 3 0 4 3 0 0 0 0 0 0 0 0 14 1 1
 Node 185:   2 3 0 0 3 0 1 1 0 0 0 0 0 1 0 0
 Node 186:   1 2 0 0 3 0 0 0 0 0 0 0 0 2 1 1
 Node 187:   0 1 0 0 3 0 1 1 0 0 0 0 0 3 0 0
 Node 188:   0 0 0 1 3 0 0 0 0 0 0 0 0 1 1 1
 Node 189:   0 1 0 0 3 0 1 1 1 0 0 0 0 1 0 0
 Node 190:   0 1 0 0 3 0 0 0 2 0 0 0 0 2 1 1
 Node 191:   0 2 0 3 3 0 1 1 3 0 0 0 0 12 0 0
 Node 192:   5 0 0 0 3 0 0 0 0 3 0 0 0 3 1 1
 Node 193:   4 0 0 0 3 0 1 1 0 1 1 0 0 1 0 0
 Node 194:   2 0 0 0 3 0 0 0 0 0 2 0 0 1 1 1
 Node 195:   0 0 0 0 3 0 1 1 0 0 2 0 0 1 0 0
 Node 196:   2 0 0 0 3 0 0 0 0 0 0 0 0 1 1 1
 Node 197:   3 2 0 0 3 0 1 1 0 0 0 0 0 1 0 0
 Node 198:   3 3 0 0 3 0 0 0 0 0 2 0 0 1 1 1
 Node 199:   3 5 0 0 3 0 1 1 0 0 2 0 0 4 0 0
 Node 200:   6 3 0 0 3 0 0 0 0 0 0 0 0 3 1 1
 Node 201:   5 2 0 0 3 0 1 1 0 0 0 0 0 1 0 0
 Node 202:   3 1 0 0 3 0 0 0 0 0 2 0 0 0 1 1
 Node 203:   0 1 0 0 3 0 1 1 0 0 2 0 0 1 0 0
 Node 204:   0 0 0 0 3 0 0 0 1 0 0 0 0 1 1 1
