ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 48
 path_based renewable label = 48
 slot_max = 48


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 216:   0 0 2 4 1 0 1 1 0 0 1 0 0 8 0 0
 Node 217:   0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0
 Node 218:   0 0 1 2 0 0 1 1 0 0 1 0 0 2 0 0
 Node 219:   0 0 0 3 4 0 1 1 0 0 1 0 0 0 0 0
 Node 220:   0 0 2 4 1 0 1 1 0 0 1 0 0 6 0 0
 Node 221:   0 0 1 3 2 0 1 1 1 0 1 0 0 0 0 0
 Node 222:   0 0 1 3 1 0 1 1 1 0 1 0 0 0 0 0
 Node 223:   0 0 1 3 6 0 1 1 2 0 1 0 0 0 0 0
 Node 224:   0 0 0 3 4 0 1 1 0 0 1 0 0 4 0 0
 Node 225:   0 4 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 226:   0 3 0 2 0 0 1 1 0 0 1 0 0 3 0 0
 Node 227:   0 3 0 2 3 0 1 1 0 0 1 0 0 0 0 0
 Node 228:   0 3 0 3 0 0 1 1 0 0 1 0 0 5 0 0
 Node 229:   0 2 0 2 1 0 1 1 0 0 1 0 0 0 0 0
 Node 230:   0 1 0 2 0 0 1 1 0 0 1 0 0 1 0 0
 Node 231:   0 0 0 2 5 0 1 1 0 0 1 0 0 1 0 0
 Node 232:   0 0 0 3 1 0 1 1 0 0 1 0 0 6 0 0
 Node 233:   0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0
 Node 234:   0 0 0 1 0 0 1 1 1 0 1 0 0 2 0 0
 Node 235:   0 0 0 2 4 0 1 1 1 0 1 0 0 0 0 0
 Node 236:   0 0 0 3 0 0 1 1 2 0 1 0 0 4 0 0
 Node 237:   0 0 0 2 2 0 1 1 3 0 1 0 0 0 0 0
 Node 238:   0 0 0 2 1 0 1 1 3 0 1 0 0 0 0 0
 Node 239:   0 0 0 2 5 0 1 1 4 0 1 0 0 0 0 0
 Node 240:   0 0 0 2 4 0 0 0 0 1 1 0 0 4 1 1
 Node 241:   0 4 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 242:   0 3 0 0 0 0 1 1 0 0 1 0 0 3 0 0
 Node 243:   0 2 0 1 3 0 1 1 0 0 1 0 0 1 0 0
 Node 244:   0 1 0 1 1 0 1 1 0 0 1 0 0 5 0 0
 Node 245:   0 0 0 1 1 0 1 1 0 0 1 0 0 1 0 0
 Node 246:   0 0 0 1 1 0 1 1 0 0 1 0 0 1 0 0
 Node 247:   0 0 0 1 5 0 1 1 0 0 1 0 0 2 0 0
 Node 248:   0 0 0 1 2 0 1 1 0 0 1 0 0 6 0 0
 Node 249:   0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0
 Node 250:   0 0 0 0 0 0 1 1 2 0 1 0 0 2 0 0
 Node 251:   0 0 0 1 4 0 1 1 3 0 1 0 0 1 0 0
 Node 252:   0 0 0 1 2 0 1 1 3 0 1 0 0 4 0 0
 Node 253:   0 0 0 1 2 0 1 1 4 0 1 0 0 0 0 0
 Node 254:   0 0 0 1 1 0 1 1 4 0 1 0 0 0 0 0
 Node 255:   0 0 0 1 6 0 1 1 4 0 2 0 0 2 0 0
 Node 256:   1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
 Node 257:   2 1 1 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 258:   3 1 1 0 1 1 1 1 0 0 0 0 0 3 0 0
 Node 259:   4 1 0 0 2 0 1 1 0 0 0 0 0 1 0 0
 Node 260:   4 1 1 0 3 1 1 1 0 0 0 0 0 5 0 0
 Node 261:   4 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0
 Node 262:   4 1 1 0 2 1 1 1 0 0 0 1 0 1 0 0
 Node 263:   4 1 0 0 4 0 1 1 0 0 0 2 0 2 0 0
 Node 264:   0 2 6 0 4 1 0 0 0 0 0 7 0 3 1 1
 Node 265:   0 4 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 266:   0 3 1 0 1 1 1 1 0 0 0 0 0 2 0 0
 Node 267:   0 2 0 0 3 0 1 1 0 0 0 0 0 1 0 0
 Node 268:   0 1 1 0 3 1 1 1 0 0 0 0 0 4 0 0
 Node 269:   0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0
 Node 270:   0 0 1 0 2 1 1 1 0 0 0 0 0 0 0 0
 Node 271:   0 0 0 0 5 0 1 1 0 0 0 0 0 1 0 0
 Node 272:   1 0 0 0 3 0 1 1 0 0 0 0 0 0 0 0
 Node 273:   2 1 1 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 274:   3 1 1 0 0 1 1 1 0 0 0 0 0 2 0 0
 Node 275:   4 1 0 0 2 0 1 1 0 0 0 0 0 0 0 0
 Node 276:   4 1 2 0 0 1 1 1 0 0 0 0 0 1 0 0
 Node 277:   5 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 278:   6 1 2 0 1 1 1 1 0 0 0 1 0 1 0 0
 Node 279:   7 1 1 0 4 0 1 1 0 0 0 1 0 0 0 0
 Node 280:   0 1 11 0 7 1 1 1 0 0 0 7 0 5 0 0
 Node 281:   0 5 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 282:   0 4 1 0 0 1 1 1 0 0 0 0 0 2 0 0
 Node 283:   0 3 0 0 3 0 1 1 0 0 0 0 0 0 0 0
 Node 284:   0 2 1 0 1 1 1 1 0 0 0 0 0 2 0 0
 Node 285:   0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0
 Node 286:   0 0 2 0 1 1 1 1 0 0 0 0 0 0 0 0
 Node 287:   0 0 1 0 5 0 1 1 0 0 0 0 0 0 0 0
 Node 288:   1 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0
 Node 289:   2 1 1 0 1 1 1 1 0 0 0 0 0 0 0 0
 Node 290:   3 1 1 0 1 1 1 1 0 0 0 0 0 4 0 0
 Node 291:   4 1 0 0 2 0 1 1 0 0 0 0 0 0 0 0
 Node 292:   5 1 3 1 2 2 1 1 0 0 0 0 0 10 0 0
 Node 293:   6 1 2 1 0 0 1 1 0 0 0 0 0 0 0 0
 Node 294:   6 1 3 1 2 1 1 1 0 0 0 1 0 1 0 0
 Node 295:   7 1 2 1 4 0 1 1 0 0 0 1 0 0 0 0
 Node 296:   0 1 12 6 7 2 1 1 0 0 0 7 0 7 0 0
 Node 297:   0 6 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 298:   0 5 1 0 1 1 1 1 0 0 0 0 0 3 0 0
 Node 299:   0 4 0 0 3 0 1 1 0 0 0 0 0 0 0 0
 Node 300:   0 3 2 1 1 1 1 1 0 0 0 0 0 7 0 0
 Node 301:   0 2 0 0 1 0 1 1 0 0 0 0 0 0 0 0
 Node 302:   0 1 3 0 1 1 1 1 0 0 0 0 0 0 0 0
 Node 303:   0 1 1 0 5 0 1 1 0 0 0 0 0 1 0 0
 Node 304:   1 0 0 0 3 0 1 1 0 0 0 0 0 0 0 0
 Node 305:   2 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 306:   3 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 307:   4 1 0 0 2 0 1 1 0 0 0 0 0 0 0 0
 Node 308:   5 1 2 2 1 1 1 1 0 0 0 0 0 1 0 0
 Node 309:   6 1 2 2 0 0 1 1 0 0 0 0 0 0 0 0
 Node 310:   6 1 2 2 1 1 1 1 0 0 0 1 0 0 0 0
 Node 311:   6 1 2 2 4 0 1 1 0 0 0 1 0 0 0 0
 Node 312:   0 1 6 10 7 1 1 1 0 0 0 7 0 4 0 0
 Node 313:   0 7 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 314:   0 6 0 0 1 1 1 1 0 0 0 0 0 0 0 0
 Node 315:   0 5 0 0 3 0 1 1 0 0 0 0 0 0 0 0
 Node 316:   0 4 1 1 1 1 1 1 0 0 0 0 0 0 0 0
 Node 317:   0 3 0 0 1 0 1 1 0 0 0 0 0 0 0 0
 Node 318:   0 2 2 0 1 1 1 1 0 0 0 0 0 0 0 0
 Node 319:   0 1 1 1 5 0 1 1 0 0 0 0 0 0 0 0
 Node 320:   1 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0
 Node 321:   2 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 322:   3 1 0 0 0 1 1 1 0 0 0 0 0 2 0 0
 Node 323:   4 1 0 0 2 0 1 1 0 0 0 0 0 0 0 0
 Node 324:   4 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0
 Node 325:   5 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0
 Node 326:   6 1 1 2 1 1 1 1 0 0 0 0 0 1 0 0
 Node 327:   7 1 1 2 4 0 1 1 0 0 0 0 0 0 0 0
 Node 328:   0 1 5 10 7 0 1 1 0 0 0 0 0 4 0 0
 Node 329:   0 7 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 330:   0 6 0 0 0 1 1 1 0 0 0 0 0 1 0 0
 Node 331:   0 5 0 0 3 0 1 1 0 0 0 0 0 0 0 0
 Node 332:   0 4 0 1 1 1 1 1 0 0 0 0 0 1 0 0
 Node 333:   0 3 0 0 1 0 1 1 0 0 0 0 0 0 0 0
 Node 334:   0 2 1 0 1 1 1 1 0 0 0 0 0 0 0 0
 Node 335:   0 0 1 1 5 0 1 1 0 0 0 0 0 0 0 0
 Node 336:   1 0 0 0 3 0 1 1 0 0 0 0 0 0 0 0
 Node 337:   2 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 338:   3 1 0 0 0 1 1 1 0 0 0 0 0 4 0 0
 Node 339:   4 1 0 0 2 0 1 1 0 0 0 0 0 0 0 0
 Node 340:   5 1 2 1 1 1 1 1 0 0 0 0 0 9 0 0
 Node 341:   6 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0
