ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 14
 path_based renewable label = 14


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 148:   2 0 0 1 4 0 0 0 0 0 0 0 0 4 1 1
 Node 149:   4 0 2 3 4 0 1 1 0 0 0 0 0 6 0 0
 Node 150:   4 2 3 2 8 0 0 0 0 0 0 0 0 8 1 1
 Node 151:   4 3 3 3 4 0 1 1 0 0 0 0 0 5 0 0
 Node 152:   4 4 0 0 4 0 0 0 0 0 0 0 0 4 1 1
 Node 153:   3 3 3 2 8 0 1 1 0 0 0 0 0 7 0 0
 Node 154:   1 3 2 3 4 0 0 0 0 0 0 0 0 6 1 1
 Node 155:   0 1 3 3 4 0 1 1 0 0 0 0 0 5 0 0
 Node 156:   0 1 2 3 4 0 0 0 1 0 0 0 0 6 1 1
 Node 157:   0 3 2 3 4 0 1 1 1 0 0 0 0 6 0 0
 Node 158:   0 3 0 0 0 0 0 0 3 0 0 0 0 0 1 1
 Node 159:   0 3 2 3 4 0 1 1 4 0 0 0 0 6 0 0
 Node 160:   2 0 1 3 2 0 0 0 0 3 0 0 0 3 1 1
 Node 161:   2 0 0 1 0 0 1 1 0 2 0 0 0 0 0 0
 Node 162:   2 0 1 3 2 0 0 0 0 1 0 0 0 3 1 1
 Node 163:   1 0 1 2 2 0 1 1 0 1 0 0 0 3 0 0
 Node 164:   2 0 0 1 2 0 0 0 0 0 0 0 0 2 1 1
 Node 165:   3 1 1 3 2 0 1 1 0 0 0 0 0 3 0 0
 Node 166:   3 2 2 1 4 0 0 0 0 0 0 0 0 6 1 1
 Node 167:   4 3 2 2 2 0 1 1 0 0 0 0 0 3 0 0
 Node 168:   3 4 0 0 2 0 0 0 0 0 0 0 0 3 1 1
 Node 169:   2 3 2 1 4 0 1 1 0 0 0 0 0 6 0 0
 Node 170:   1 3 1 3 2 0 0 0 0 0 0 0 0 3 1 1
 Node 171:   0 2 2 2 2 0 1 1 0 0 0 0 0 3 0 0
 Node 172:   0 1 1 2 2 0 0 0 1 0 0 0 0 3 1 1
 Node 173:   0 2 1 3 2 0 1 1 1 0 0 0 0 3 0 0
 Node 174:   0 2 0 1 0 0 0 0 2 0 0 0 0 0 1 1
 Node 175:   0 2 1 3 2 0 1 1 3 0 0 0 0 3 0 0
 Node 176:   1 0 0 2 2 0 0 0 0 3 0 0 0 3 1 1
 Node 177:   1 0 0 1 0 0 1 1 0 2 0 0 0 0 0 0
 Node 178:   1 0 0 2 2 0 0 0 0 1 0 0 0 3 1 1
 Node 179:   0 0 0 1 2 0 1 1 0 1 0 0 0 3 0 0
 Node 180:   1 0 0 0 2 0 0 0 0 0 0 0 0 3 1 1
 Node 181:   2 1 0 2 2 0 1 1 0 0 0 0 0 3 0 0
 Node 182:   3 2 0 1 4 0 0 0 0 0 0 0 0 6 1 1
 Node 183:   4 3 0 1 2 0 1 1 0 0 0 0 0 5 0 0
 Node 184:   3 4 0 0 2 0 0 0 0 0 0 0 0 3 1 1
 Node 185:   2 3 0 1 4 0 1 1 0 0 0 0 0 7 0 0
 Node 186:   1 3 0 2 2 0 0 0 0 0 0 0 0 3 1 1
 Node 187:   0 2 0 1 2 0 1 1 0 0 0 0 0 5 0 0
 Node 188:   0 1 0 1 2 0 0 0 1 0 0 0 0 3 1 1
 Node 189:   0 2 0 2 2 0 1 1 1 0 0 0 0 3 0 0
 Node 190:   0 2 0 1 0 0 0 0 2 0 0 0 0 0 1 1
 Node 191:   0 2 0 2 2 0 1 1 2 0 0 0 0 4 0 0
 Node 192:   2 0 0 1 2 0 0 0 0 3 1 0 0 3 1 1
 Node 193:   2 0 0 1 0 0 1 1 0 2 0 0 0 0 0 0
 Node 194:   2 0 0 1 2 0 0 0 0 1 1 0 0 3 1 1
 Node 195:   1 0 0 0 2 0 1 1 0 1 1 0 0 3 0 0
 Node 196:   2 0 0 0 2 0 0 0 0 0 1 0 0 2 1 1
 Node 197:   3 1 0 1 2 0 1 1 0 0 1 0 0 2 0 0
 Node 198:   3 2 0 1 4 0 0 0 0 0 3 0 0 4 1 1
 Node 199:   4 3 0 1 2 0 1 1 0 0 2 0 0 2 0 0
