ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 15
 path_based renewable label = 15
 slot_max = 15


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 205:   0 7 6 3 3 0 1 1 0 0 0 0 0 0 0 0
 Node 206:   0 6 2 1 0 0 1 1 0 0 0 0 0 0 0 0
 Node 207:   0 5 0 0 3 0 1 1 0 0 0 0 0 0 0 0
 Node 208:   0 0 0 4 2 0 1 1 0 4 0 0 0 0 0 0
 Node 209:   0 0 0 1 2 0 1 1 0 3 0 0 0 0 0 0
 Node 210:   0 0 1 0 0 0 1 1 0 2 0 0 0 0 0 0
 Node 211:   0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0
 Node 212:   1 0 2 4 1 0 1 1 0 0 0 0 0 0 0 0
 Node 213:   2 0 1 2 1 0 1 1 0 0 0 0 0 0 0 0
 Node 214:   3 0 2 1 0 0 1 1 0 0 0 0 0 0 0 0
 Node 215:   4 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0
 Node 216:   5 0 4 6 0 0 1 1 0 0 0 0 0 1 0 0
 Node 217:   6 0 1 4 0 0 1 1 0 0 0 0 0 0 0 0
 Node 218:   7 0 2 2 0 0 1 1 0 0 0 0 0 0 0 0
 Node 219:   8 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0
 Node 220:   0 0 8 4 3 0 1 1 0 0 8 0 0 8 0 0
 Node 221:   0 7 5 3 0 0 1 1 0 0 0 0 0 0 0 0
 Node 222:   0 6 2 1 0 0 1 1 0 0 0 0 0 0 0 0
 Node 223:   0 5 0 1 0 0 1 1 0 0 0 0 0 0 0 0
 Node 224:   0 0 0 4 6 0 1 1 0 4 0 0 0 0 0 0
 Node 225:   0 0 0 1 0 0 1 1 0 3 0 0 0 0 0 0
 Node 226:   0 0 1 0 0 0 1 1 0 2 0 0 0 0 0 0
 Node 227:   0 0 0 2 0 0 1 1 0 1 0 0 0 0 0 0
 Node 228:   1 0 2 4 5 0 1 1 0 0 0 0 0 1 0 0
 Node 229:   2 0 0 2 0 0 1 1 0 0 0 0 0 1 0 0
 Node 230:   3 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0
 Node 231:   4 0 0 2 0 0 1 1 0 0 0 0 0 1 0 0
 Node 232:   4 0 5 6 3 0 1 1 0 0 0 0 0 2 0 0
 Node 233:   4 0 0 4 0 0 1 1 0 0 0 0 0 2 0 0
 Node 234:   4 0 1 2 0 0 1 1 0 0 0 0 0 2 0 0
 Node 235:   4 0 0 2 0 0 1 1 0 0 1 0 0 2 0 0
 Node 236:   0 0 9 4 9 0 1 1 0 0 9 0 0 3 0 0
 Node 237:   0 7 4 3 0 0 1 1 0 0 0 0 0 3 0 0
 Node 238:   0 6 1 1 0 0 1 1 0 0 0 0 0 3 0 0
 Node 239:   0 5 0 1 0 0 1 1 0 0 0 0 0 3 0 0
 Node 240:   1 0 0 4 12 0 1 1 0 8 3 0 0 4 0 0
 Node 241:   1 0 0 1 0 0 1 1 0 7 0 0 0 4 0 0
 Node 242:   1 0 0 0 0 0 1 1 0 6 0 0 0 4 0 0
 Node 243:   0 0 0 2 0 0 1 1 0 5 1 0 0 4 0 0
 Node 244:   1 0 0 4 12 0 1 1 0 4 5 0 0 7 0 0
 Node 245:   2 0 0 2 0 0 1 1 0 0 0 0 0 5 0 0
 Node 246:   2 0 0 1 0 0 1 1 0 0 0 0 0 5 0 0
 Node 247:   2 0 0 3 0 0 1 1 0 0 1 0 0 5 0 0
 Node 248:   5 0 0 6 12 0 1 1 0 0 7 0 0 9 0 0
 Node 249:   5 0 0 3 0 0 1 1 0 0 0 0 0 5 0 0
 Node 250:   5 0 0 1 0 0 1 1 0 0 0 0 0 6 0 0
 Node 251:   5 0 0 3 0 0 1 1 0 0 2 0 0 5 0 0
 Node 252:   7 0 0 3 15 0 0 0 1 0 13 0 0 6 1 1
 Node 253:   5 4 0 3 3 0 1 1 1 0 0 0 0 3 0 0
 Node 254:   2 5 0 1 5 0 1 1 1 0 0 0 0 4 0 0
 Node 255:   0 7 0 2 3 0 1 1 1 0 1 0 0 2 0 0
 Node 256:   0 0 3 0 2 0 0 0 0 3 0 0 0 0 1 1
 Node 257:   0 0 0 0 5 0 0 0 0 2 0 0 0 0 1 1
 Node 258:   0 0 0 0 2 0 0 0 0 1 0 0 0 0 1 1
 Node 259:   1 0 0 0 5 0 0 0 0 0 0 3 0 0 1 1
 Node 260:   2 0 5 0 1 0 0 0 0 0 0 1 0 0 1 1
 Node 261:   3 0 0 0 4 0 0 0 0 0 0 0 0 0 1 1
 Node 262:   4 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1
 Node 263:   5 0 1 0 4 0 0 0 0 0 0 3 0 1 1 1
 Node 264:   6 0 14 0 1 0 0 0 0 0 0 3 0 0 1 1
 Node 265:   7 0 0 0 3 0 0 0 0 0 0 1 0 0 1 1
 Node 266:   8 0 0 0 0 0 0 0 0 0 0 10 0 0 1 1
 Node 267:   0 0 9 0 3 0 0 0 0 0 0 11 0 1 1 1
 Node 268:   0 7 2 0 1 0 0 0 0 0 0 0 0 0 1 1
 Node 269:   0 6 0 0 2 0 0 0 0 0 0 0 0 0 1 1
 Node 270:   0 5 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 271:   0 4 0 0 2 0 0 0 0 0 0 1 0 1 1 1
 Node 272:   0 0 2 0 0 0 0 0 0 3 0 0 0 0 1 1
 Node 273:   0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 1
 Node 274:   0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1
 Node 275:   1 0 0 0 1 0 0 0 0 0 0 3 0 0 1 1
 Node 276:   2 0 4 0 0 0 0 0 0 0 0 1 0 0 1 1
 Node 277:   3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 278:   4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 279:   5 0 1 0 0 0 0 0 0 0 0 3 0 0 1 1
 Node 280:   6 0 14 0 0 0 0 0 0 0 0 2 0 0 1 1
 Node 281:   7 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1
 Node 282:   8 0 0 1 0 0 0 0 0 0 0 10 0 0 1 1
 Node 283:   0 0 10 0 8 0 0 0 0 0 0 3 0 6 1 1
 Node 284:   0 7 2 0 0 1 0 0 0 0 0 0 0 0 1 1
 Node 285:   0 6 0 0 0 1 0 0 0 0 0 0 0 0 1 1
 Node 286:   0 5 0 0 0 1 0 0 0 0 0 0 0 0 1 1
 Node 287:   0 4 0 0 1 1 0 0 0 0 0 1 0 0 1 1
 Node 288:   0 0 2 0 0 1 0 0 0 3 0 0 0 0 1 1
 Node 289:   0 0 0 0 0 1 0 0 0 2 0 0 0 0 1 1
 Node 290:   0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 1
 Node 291:   1 0 0 0 4 0 0 0 0 0 0 3 0 0 1 1
 Node 292:   2 0 3 0 1 0 0 0 0 0 0 1 0 1 1 1
 Node 293:   3 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1
 Node 294:   4 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1
 Node 295:   5 0 1 0 4 1 0 0 0 0 0 3 0 1 1 1
 Node 296:   5 0 13 0 1 0 0 0 0 0 0 2 0 2 1 1
 Node 297:   5 0 0 0 1 1 0 0 0 0 0 1 0 2 1 1
 Node 298:   5 0 1 1 1 0 0 0 0 0 0 10 0 2 1 1
 Node 299:   0 0 11 0 12 1 0 0 0 0 0 2 0 2 1 1
 Node 300:   0 5 1 0 0 0 0 0 0 0 0 0 0 3 1 1
 Node 301:   0 4 0 0 1 1 0 0 0 0 0 0 0 3 1 1
 Node 302:   0 3 1 0 1 0 0 0 0 0 0 0 0 3 1 1
 Node 303:   0 3 1 0 2 2 0 0 0 0 0 1 0 3 1 1
 Node 304:   0 0 1 0 0 0 0 0 0 3 0 0 0 4 1 1
 Node 305:   0 0 0 0 0 0 0 0 0 2 0 0 0 4 1 1
 Node 306:   0 0 0 0 0 0 0 0 0 1 0 0 0 4 1 1
 Node 307:   1 0 5 0 7 4 0 0 0 0 0 3 0 4 1 1
 Node 308:   2 0 2 0 0 0 0 0 0 0 0 1 0 5 1 1
 Node 309:   3 1 0 0 0 0 0 0 0 0 0 0 0 5 1 1
 Node 310:   4 1 0 1 0 0 0 0 0 0 0 0 0 5 1 1
 Node 311:   6 1 7 0 6 7 0 0 0 0 0 3 0 5 1 1
 Node 312:   5 1 2 0 6 0 0 0 0 0 0 1 0 6 1 1
 Node 313:   6 2 0 0 1 0 0 0 0 0 0 0 0 5 1 1
 Node 314:   6 4 2 2 5 0 0 0 0 0 0 10 0 6 1 1
 Node 315:   2 6 14 0 11 7 1 1 0 0 0 1 0 4 0 0
 Node 316:   1 10 1 0 4 0 0 0 0 0 0 0 0 0 1 1
 Node 317:   1 9 0 0 2 0 0 0 0 0 0 0 0 0 1 1
 Node 318:   1 8 1 1 4 0 0 0 0 0 0 0 0 0 1 1
 Node 319:   0 7 4 0 7 3 0 0 0 0 0 1 0 0 1 1
 Node 320:   0 0 1 0 2 0 1 1 0 2 0 0 0 0 0 0
 Node 321:   0 0 0 1 2 0 1 1 0 1 0 0 0 0 0 0
 Node 322:   1 0 0 1 3 0 1 1 0 0 0 0 0 0 0 0
 Node 323:   2 0 4 0 3 0 1 1 0 0 0 0 0 0 0 0
 Node 324:   3 0 2 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 325:   4 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0
 Node 326:   5 0 0 2 2 0 1 1 0 0 0 0 0 1 0 0
 Node 327:   6 0 6 0 1 0 1 1 0 0 0 0 0 0 0 0
 Node 328:   7 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0
 Node 329:   8 0 0 5 0 0 1 1 0 0 0 0 0 0 0 0
 Node 330:   0 0 10 12 1 0 1 1 0 0 0 10 0 1 0 0
 Node 331:   0 7 13 2 0 0 1 1 0 0 0 0 0 0 0 0
 Node 332:   0 6 1 0 1 0 1 1 0 0 0 0 0 0 0 0
 Node 333:   0 5 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 334:   0 4 1 1 0 0 1 1 0 0 0 0 0 1 0 0
 Node 335:   0 3 3 2 0 0 1 1 0 0 0 0 0 0 0 0
