ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 33
 path_based renewable label = 33


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 309:   0 0 6 0 1 1 7 0 0 0 0 0
 Node 310:   0 0 1 4 1 1 7 0 0 3 0 0
 Node 311:   0 0 11 0 1 1 8 0 0 0 0 0
 Node 312:   0 0 3 4 1 1 8 0 0 14 0 0
 Node 313:   0 0 7 0 1 1 9 0 0 1 0 0
 Node 314:   0 1 1 4 1 1 9 0 0 3 0 0
 Node 315:   0 1 5 0 1 1 10 0 0 0 0 0
 Node 316:   0 1 4 4 1 1 10 0 0 5 0 0
 Node 317:   0 1 0 0 1 1 11 0 0 1 0 0
 Node 318:   0 1 0 4 1 1 11 0 0 4 0 0
 Node 319:   0 1 13 1 1 1 12 0 0 0 0 0
 Node 320:   0 0 17 0 1 1 0 4 0 0 0 0
 Node 321:   0 0 5 4 1 1 0 4 0 0 0 0
 Node 322:   0 0 0 6 1 1 0 3 0 13 0 0
 Node 323:   0 0 0 0 1 1 0 3 0 0 0 0
 Node 324:   0 0 5 6 1 1 0 2 0 11 0 0
 Node 325:   0 0 4 0 1 1 0 2 0 0 0 0
 Node 326:   0 0 1 6 1 1 0 1 0 3 0 0
 Node 327:   0 0 8 0 1 1 0 1 0 0 0 0
 Node 328:   1 0 24 1 1 1 0 0 0 0 0 0
 Node 329:   2 0 5 1 1 1 0 0 0 1 0 0
 Node 330:   3 0 0 5 1 1 0 0 0 4 0 0
 Node 331:   4 0 3 0 1 1 0 0 0 0 0 0
 Node 332:   5 0 4 5 1 1 0 0 0 8 0 0
 Node 333:   6 0 0 0 1 1 0 0 0 0 0 0
 Node 334:   7 0 1 5 1 1 0 0 0 1 0 0
 Node 335:   8 0 15 0 1 1 0 0 0 0 0 0
 Node 336:   9 0 25 0 1 1 0 0 0 0 0 0
 Node 337:   10 0 2 3 1 1 0 0 0 0 0 0
 Node 338:   11 0 1 5 1 1 0 0 0 5 0 0
 Node 339:   12 0 0 0 1 1 0 0 0 0 0 0
 Node 340:   13 0 2 5 1 1 0 0 0 13 0 0
 Node 341:   14 0 2 0 1 1 0 0 0 0 0 0
 Node 342:   15 0 0 5 1 1 0 0 0 2 0 0
 Node 343:   16 0 14 0 1 1 0 0 0 1 0 0
 Node 344:   17 1 2 5 1 1 0 0 0 21 0 0
 Node 345:   18 1 1 0 1 1 0 0 0 0 0 0
