ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 6
 path_based renewable label = 6


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 177:   0 1 0 1 0 0 1 0 0 0 1 1
 Node 178:   0 1 1 2 1 0 1 0 0 0 0 0
 Node 179:   0 1 0 1 0 1 1 0 0 2 1 0
 Node 180:   1 1 0 0 0 0 1 0 0 0 1 1
 Node 181:   0 1 1 0 0 1 1 0 0 0 1 0
 Node 182:   1 1 0 0 0 1 1 0 0 0 1 0
 Node 183:   1 1 1 0 1 1 1 0 0 0 0 0
 Node 184:   1 1 0 0 0 0 1 0 0 0 1 1
 Node 185:   0 1 0 1 0 1 1 0 0 0 1 1
 Node 186:   1 1 1 0 0 1 0 0 0 0 1 0
 Node 187:   0 1 2 0 1 2 0 0 0 0 0 1
 Node 188:   0 2 0 0 0 1 0 0 0 0 1 0
 Node 189:   0 1 1 1 0 0 0 0 0 0 1 0
 Node 190:   1 1 1 0 0 2 0 0 0 0 1 0
 Node 191:   0 1 0 0 0 1 0 0 0 1 1 0
 Node 192:   2 0 1 0 0 2 0 0 0 0 1 0
 Node 193:   2 0 2 0 0 1 0 0 0 1 1 1
 Node 194:   2 1 0 0 0 1 0 0 0 3 1 1
 Node 195:   2 1 0 0 1 0 0 0 0 1 0 1
 Node 196:   2 0 2 0 1 1 0 0 0 0 0 1
 Node 197:   2 1 0 0 1 0 0 0 0 0 0 1
 Node 198:   2 0 1 1 1 1 0 0 0 0 0 0
 Node 199:   3 0 0 1 1 1 0 0 0 1 0 0
 Node 200:   2 1 1 0 0 0 0 0 0 0 1 1
 Node 201:   2 0 0 1 0 1 0 0 0 0 1 0
 Node 202:   2 0 2 1 1 1 0 0 0 0 0 1
 Node 203:   2 1 0 0 1 0 0 0 0 0 0 0
 Node 204:   3 0 0 0 0 0 0 0 0 0 1 0
 Node 205:   3 0 0 0 1 1 0 0 0 0 0 2
 Node 206:   2 0 0 1 1 1 0 0 0 1 0 2
 Node 207:   2 1 0 1 1 0 0 0 0 0 0 1
 Node 208:   2 0 0 1 1 0 0 0 0 0 0 1
 Node 209:   2 1 0 1 1 1 0 0 0 1 0 0
 Node 210:   2 1 0 0 0 1 0 0 0 0 1 0
 Node 211:   1 0 3 1 0 0 0 0 0 1 1 0
