ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 8
 path_based renewable label = 8


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 201:   3 3 0 5 0 1 0 0 0 0 1 0
 Node 202:   3 3 3 0 0 0 0 0 0 0 1 1
 Node 203:   2 2 0 4 0 0 0 0 0 0 1 1
 Node 204:   2 2 3 0 0 1 0 0 0 0 1 0
 Node 205:   1 1 0 4 0 1 0 0 0 0 1 0
 Node 206:   1 1 3 0 0 0 0 0 0 0 1 1
 Node 207:   0 0 0 4 0 0 0 0 0 0 1 1
 Node 208:   1 0 2 0 0 1 0 0 0 0 1 0
 Node 209:   1 0 0 3 0 1 0 0 0 0 1 0
 Node 210:   2 1 2 0 0 0 0 0 0 0 1 1
 Node 211:   2 1 0 3 0 0 0 0 0 0 1 1
 Node 212:   3 2 2 0 0 1 0 0 0 0 1 0
 Node 213:   3 2 0 3 0 1 0 0 0 0 1 0
 Node 214:   4 3 2 0 0 0 0 0 0 0 1 1
 Node 215:   4 3 0 3 0 0 0 0 0 0 1 1
 Node 216:   4 4 2 0 0 1 0 0 0 0 1 0
 Node 217:   3 3 0 4 0 1 0 0 0 0 1 0
 Node 218:   3 3 2 0 0 0 0 0 0 0 1 1
 Node 219:   2 2 0 3 0 0 0 0 0 0 1 1
 Node 220:   2 2 2 0 0 1 0 0 0 0 1 0
 Node 221:   1 1 0 3 0 1 0 0 0 0 1 0
 Node 222:   1 1 2 0 0 0 0 0 0 0 1 1
 Node 223:   0 0 0 3 0 0 0 0 0 0 1 1
 Node 224:   1 0 1 0 0 1 0 0 0 0 1 0
 Node 225:   1 0 0 2 0 1 0 0 0 0 1 0
 Node 226:   2 1 1 0 0 0 0 0 0 0 1 1
 Node 227:   2 1 0 2 0 0 0 0 0 0 1 1
 Node 228:   3 2 1 0 0 1 0 0 0 0 1 0
 Node 229:   3 2 0 2 0 1 0 0 0 0 1 0
 Node 230:   4 3 1 0 0 0 0 0 0 0 1 1
 Node 231:   4 3 0 2 0 0 0 0 0 0 1 1
 Node 232:   4 4 1 0 0 1 0 0 0 0 1 0
 Node 233:   3 3 0 3 0 1 0 0 0 0 1 0
 Node 234:   3 3 1 0 0 0 0 0 0 0 1 1
 Node 235:   2 2 0 2 0 0 0 0 0 0 1 1
 Node 236:   2 2 1 0 0 1 0 0 0 0 1 0
 Node 237:   1 1 0 2 0 1 0 0 0 0 1 0
 Node 238:   1 1 1 0 0 0 0 0 0 0 1 1
 Node 239:   0 0 0 2 0 0 0 0 0 0 1 1
 Node 240:   2 0 0 0 0 1 0 0 0 0 1 0
 Node 241:   2 0 0 1 0 1 0 0 0 0 1 0
 Node 242:   3 1 0 0 0 0 0 0 0 0 1 1
 Node 243:   3 1 0 1 0 0 0 0 0 0 1 1
 Node 244:   4 2 0 0 0 1 0 0 0 0 1 0
 Node 245:   4 2 0 1 0 1 0 0 0 0 1 0
 Node 246:   4 3 0 0 0 0 0 0 1 0 1 1
 Node 247:   4 3 0 1 0 0 0 0 0 0 1 1
 Node 248:   4 4 0 0 0 1 0 0 0 0 1 0
 Node 249:   3 3 0 2 0 1 0 0 0 0 1 0
 Node 250:   3 3 0 0 0 0 0 0 0 0 1 1
 Node 251:   2 2 0 1 0 0 0 0 0 0 1 1
 Node 252:   2 2 0 0 0 1 0 0 0 0 1 0
 Node 253:   1 1 0 1 0 1 0 0 0 0 1 0
 Node 254:   1 1 0 0 0 0 0 0 0 0 1 1
 Node 255:   0 0 0 1 1 1 1 0 0 0 0 0

(Maximum) Crossing Paths: 8
The number of paths on this application : 256 (all-to-all cases: 65280)
The average hops : 9.109375
ID size(without ID modification)10
total_slots: 2076
avg_slots: 2.027344
unused_total_slots: 6116
unused_avg_slots: 5.972656

