ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 16
 path_based renewable label = 16


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 352:   5 0 5 3 0 0 0 5 0 0 1 1
 Node 353:   5 0 0 0 1 1 0 5 0 0 0 0
 Node 354:   4 0 5 3 0 0 0 4 0 0 1 1
 Node 355:   4 0 5 3 1 1 0 3 0 0 0 0
 Node 356:   4 0 0 0 0 0 0 3 0 0 1 1
 Node 357:   3 0 5 3 1 1 0 2 0 0 0 0
 Node 358:   3 0 5 3 0 0 0 1 0 0 1 1
 Node 359:   3 0 0 0 1 1 0 1 0 0 0 0
 Node 360:   3 0 10 6 0 0 0 0 0 0 1 1
 Node 361:   4 1 5 3 1 1 0 0 0 0 0 0
 Node 362:   5 2 5 3 0 0 0 0 0 0 1 1
 Node 363:   5 3 10 6 1 1 0 0 0 0 0 0
 Node 364:   6 4 5 3 0 0 0 0 0 0 1 1
 Node 365:   7 5 5 3 1 1 0 0 0 0 0 0
 Node 366:   7 6 10 6 0 0 0 0 0 0 1 1
 Node 367:   8 7 5 3 1 1 0 0 0 0 0 0
 Node 368:   7 8 5 3 0 0 0 0 0 0 1 1
 Node 369:   6 7 10 6 1 1 0 0 0 0 0 0
 Node 370:   5 7 5 3 0 0 0 0 0 0 1 1
 Node 371:   4 6 5 3 1 1 0 0 0 0 0 0
 Node 372:   3 5 10 6 0 0 0 0 0 0 1 1
 Node 373:   2 5 5 3 1 1 0 0 0 0 0 0
 Node 374:   1 4 5 3 0 0 0 0 0 0 1 1
 Node 375:   0 3 10 6 1 1 0 0 0 0 0 0
 Node 376:   0 3 0 0 0 0 1 0 0 0 1 1
 Node 377:   0 3 5 3 1 1 1 0 0 0 0 0
 Node 378:   0 3 5 3 0 0 2 0 0 0 1 1
 Node 379:   0 4 0 0 1 1 3 0 0 0 0 0
 Node 380:   0 4 5 3 0 0 3 0 0 0 1 1
 Node 381:   0 4 5 3 1 1 4 0 0 0 0 0
 Node 382:   0 5 0 0 0 0 5 0 0 0 1 1
 Node 383:   0 5 5 3 1 1 5 0 0 0 0 0
 Node 384:   5 0 6 4 0 0 0 5 0 0 1 1
 Node 385:   5 0 0 0 1 1 0 5 0 0 0 0
 Node 386:   4 0 6 4 0 0 0 4 0 0 1 1
 Node 387:   4 0 6 4 1 1 0 3 0 0 0 0
 Node 388:   4 0 0 0 0 0 0 3 0 0 1 1
 Node 389:   3 0 6 4 1 1 0 2 0 0 0 0
 Node 390:   3 0 6 4 0 0 0 1 0 0 1 1
 Node 391:   3 0 0 0 1 1 0 1 0 0 0 0
 Node 392:   3 0 12 8 0 0 0 0 0 0 1 1
 Node 393:   4 1 6 4 1 1 0 0 0 0 0 0
 Node 394:   5 2 6 4 0 0 0 0 0 0 1 1
 Node 395:   5 3 12 8 1 1 0 0 0 0 0 0
 Node 396:   6 4 6 4 0 0 0 0 0 0 1 1
 Node 397:   7 5 6 4 1 1 0 0 0 0 0 0
 Node 398:   7 6 12 8 0 0 0 0 0 0 1 1
 Node 399:   8 7 6 4 1 1 0 0 0 0 0 0
 Node 400:   7 8 6 4 0 0 0 0 0 0 1 1
 Node 401:   6 7 12 8 1 1 0 0 0 0 0 0
 Node 402:   5 7 6 4 0 0 0 0 0 0 1 1
 Node 403:   4 6 6 4 1 1 0 0 0 0 0 0
 Node 404:   3 5 12 8 0 0 0 0 0 0 1 1
 Node 405:   2 5 6 4 1 1 0 0 0 0 0 0
 Node 406:   1 4 6 4 0 0 0 0 0 0 1 1
 Node 407:   0 3 12 8 1 1 0 0 0 0 0 0
 Node 408:   0 3 0 0 0 0 1 0 0 0 1 1
 Node 409:   0 3 6 4 1 1 1 0 0 0 0 0
 Node 410:   0 3 6 4 0 0 2 0 0 0 1 1
 Node 411:   0 4 0 0 1 1 3 0 0 0 0 0
 Node 412:   0 4 6 4 0 0 3 0 0 0 1 1
 Node 413:   0 4 6 4 1 1 4 0 0 0 0 0
 Node 414:   0 5 0 0 0 0 5 0 0 0 1 1
 Node 415:   0 5 6 4 1 1 5 0 0 0 0 0
 Node 416:   5 0 7 5 0 0 0 5 0 0 1 1
 Node 417:   5 0 0 0 1 1 0 5 0 0 0 0
