ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 8
 path_based renewable label = 8


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 236:   1 0 1 0 0 0 0 0 2 0 1 1
 Node 237:   0 1 0 4 1 1 1 0 0 0 0 0
 Node 238:   1 1 1 0 0 0 1 0 0 0 1 1
 Node 239:   0 1 0 4 1 1 2 0 0 0 0 0
 Node 240:   2 0 0 0 0 0 0 1 3 0 1 1
 Node 241:   1 0 0 1 1 1 0 1 0 0 0 0
 Node 242:   2 0 0 0 0 0 0 0 3 0 1 1
 Node 243:   1 0 0 3 1 1 0 1 0 0 0 0
 Node 244:   2 0 0 0 0 0 0 0 3 0 1 1
 Node 245:   2 1 0 3 1 1 0 0 0 0 0 0
 Node 246:   2 1 0 0 0 0 0 0 6 0 1 1
 Node 247:   2 2 0 3 1 1 0 0 0 0 0 0
 Node 248:   2 2 0 0 0 0 0 0 3 0 1 1
 Node 249:   1 2 0 5 1 1 0 0 0 0 0 0
 Node 250:   1 1 0 0 0 0 0 0 3 0 1 1
 Node 251:   0 1 0 3 1 1 0 0 0 0 0 0
 Node 252:   1 0 0 0 0 0 0 0 3 0 1 1
 Node 253:   0 1 0 3 1 1 1 0 0 0 0 0
 Node 254:   1 1 0 0 0 0 1 0 0 0 1 1
 Node 255:   0 1 0 3 1 1 2 0 0 0 0 0

(Maximum) Crossing Paths: 8
The number of paths on this application : 256 (all-to-all cases: 65280)
The average hops : 9.500000
ID size(without ID modification)9
total_slots: 2176
avg_slots: 2.125000
unused_total_slots: 6016
unused_avg_slots: 5.875000

