ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 31
 path_based renewable label = 31


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 344:   0 2 11 10 0 0 0 0 0 0 1 1
 Node 345:   0 2 11 10 1 1 0 0 0 0 0 0
 Node 346:   0 2 11 10 0 0 0 0 0 0 1 1
 Node 347:   0 2 11 10 1 1 0 0 0 0 0 0
 Node 348:   0 2 11 10 0 0 0 0 0 0 1 1
 Node 349:   0 2 11 10 1 1 0 0 0 0 0 0
 Node 350:   0 2 11 10 0 0 0 0 0 0 1 1
 Node 351:   0 2 0 0 1 1 0 0 0 0 0 0
 Node 352:   0 0 12 11 0 0 0 1 0 0 1 1
 Node 353:   0 1 12 11 1 1 0 0 0 0 0 0
 Node 354:   0 1 12 11 0 0 0 0 0 0 1 1
 Node 355:   0 1 12 11 1 1 0 0 0 0 0 0
 Node 356:   0 1 12 11 0 0 0 0 0 0 1 1
 Node 357:   0 1 12 11 1 1 0 0 0 0 0 0
 Node 358:   0 1 12 11 0 0 0 0 0 0 1 1
 Node 359:   0 1 12 11 1 1 0 0 0 0 0 0
 Node 360:   0 1 12 11 0 0 0 0 0 0 1 1
 Node 361:   0 1 12 11 1 1 0 0 0 0 0 0
 Node 362:   0 1 12 11 0 0 0 0 0 0 1 1
 Node 363:   0 1 12 11 1 1 0 0 0 0 0 0
 Node 364:   0 1 12 11 0 0 0 0 0 0 1 1
 Node 365:   0 1 12 11 1 1 0 0 0 0 0 0
 Node 366:   0 1 12 11 0 0 0 0 0 0 1 1
 Node 367:   0 1 12 11 1 1 0 0 0 0 0 0
 Node 368:   0 1 12 11 0 0 0 0 0 0 1 1
 Node 369:   0 1 24 11 1 1 0 0 0 0 0 0
 Node 370:   0 2 12 11 0 0 0 0 0 0 1 1
 Node 371:   0 2 12 11 1 1 0 0 0 0 0 0
 Node 372:   0 2 12 11 0 0 0 0 0 0 1 1
 Node 373:   0 2 12 11 1 1 0 0 0 0 0 0
 Node 374:   0 2 12 11 0 0 0 0 0 0 1 1
 Node 375:   0 2 12 11 1 1 0 0 0 0 0 0
 Node 376:   0 2 12 11 0 0 0 0 0 0 1 1
 Node 377:   0 2 12 11 1 1 0 0 0 0 0 0
 Node 378:   0 2 12 11 0 0 0 0 0 0 1 1
 Node 379:   0 2 12 11 1 1 0 0 0 0 0 0
 Node 380:   0 2 12 11 0 0 0 0 0 0 1 1
 Node 381:   0 2 12 11 1 1 0 0 0 0 0 0
 Node 382:   0 2 12 11 0 0 0 0 0 0 1 1
 Node 383:   0 2 0 0 1 1 0 0 0 0 0 0
 Node 384:   0 0 13 12 0 0 0 1 0 0 1 1
 Node 385:   0 1 13 12 1 1 0 0 0 0 0 0
 Node 386:   0 1 13 12 0 0 0 0 0 0 1 1
 Node 387:   0 1 13 12 1 1 0 0 0 0 0 0
 Node 388:   0 1 13 12 0 0 0 0 0 0 1 1
 Node 389:   0 1 13 12 1 1 0 0 0 0 0 0
 Node 390:   0 1 13 12 0 0 0 0 0 0 1 1
 Node 391:   0 1 13 12 1 1 0 0 0 0 0 0
 Node 392:   0 1 13 12 0 0 0 0 0 0 1 1
 Node 393:   0 1 13 12 1 1 0 0 0 0 0 0
 Node 394:   0 1 13 12 0 0 0 0 0 0 1 1
 Node 395:   0 1 13 12 1 1 0 0 0 0 0 0
 Node 396:   0 1 13 12 0 0 0 0 0 0 1 1
 Node 397:   0 1 13 12 1 1 0 0 0 0 0 0
 Node 398:   0 1 13 12 0 0 0 0 0 0 1 1
 Node 399:   0 1 13 12 1 1 0 0 0 0 0 0
 Node 400:   0 1 13 12 0 0 0 0 0 0 1 1
 Node 401:   0 1 26 12 1 1 0 0 0 0 0 0
 Node 402:   0 2 13 12 0 0 0 0 0 0 1 1
 Node 403:   0 2 13 12 1 1 0 0 0 0 0 0
 Node 404:   0 2 13 12 0 0 0 0 0 0 1 1
 Node 405:   0 2 13 12 1 1 0 0 0 0 0 0
 Node 406:   0 2 13 12 0 0 0 0 0 0 1 1
 Node 407:   0 2 13 12 1 1 0 0 0 0 0 0
