ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 32
 path_based renewable label = 32


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 251:   0 9 0 0 1 1 8 0 0 0 0 0
 Node 252:   0 9 9 0 0 0 9 0 0 9 1 1
 Node 253:   0 10 9 0 1 1 9 0 0 9 0 0
 Node 254:   0 10 0 0 0 0 10 0 0 0 1 1
 Node 255:   0 10 9 0 1 1 11 0 0 9 0 0
 Node 256:   10 0 9 0 0 0 0 11 0 8 1 1
 Node 257:   10 0 0 0 1 1 0 10 0 0 0 0
 Node 258:   10 0 9 0 0 0 0 9 0 8 1 1
 Node 259:   9 0 9 0 1 1 0 9 0 8 0 0
 Node 260:   9 0 0 0 0 0 0 8 0 0 1 1
 Node 261:   9 0 9 0 1 1 0 7 0 8 0 0
 Node 262:   8 0 9 0 0 0 0 7 0 8 1 1
 Node 263:   8 0 0 0 1 1 0 6 0 0 0 0
 Node 264:   8 0 9 0 0 0 0 5 0 8 1 1
 Node 265:   7 0 9 0 1 1 0 5 0 8 0 0
 Node 266:   7 0 0 0 0 0 0 4 0 0 1 1
 Node 267:   7 0 9 0 1 1 0 3 0 8 0 0
 Node 268:   6 0 9 0 0 0 0 3 0 8 1 1
 Node 269:   6 0 0 0 1 1 0 2 0 0 0 0
 Node 270:   6 0 9 0 0 0 0 1 0 8 1 1
 Node 271:   5 0 9 0 1 1 0 1 0 8 0 0
 Node 272:   6 0 9 0 0 0 0 0 0 8 1 1
 Node 273:   7 1 9 0 1 1 0 0 0 8 0 0
 Node 274:   7 2 18 0 0 0 0 0 0 16 1 1
 Node 275:   8 3 9 0 1 1 0 0 0 8 0 0
 Node 276:   9 4 9 0 0 0 0 0 0 8 1 1
 Node 277:   9 5 18 0 1 1 0 0 0 16 0 0
 Node 278:   10 6 9 0 0 0 0 0 0 8 1 1
 Node 279:   11 7 9 0 1 1 0 0 0 8 0 0
 Node 280:   11 8 18 0 0 0 0 0 0 16 1 1
 Node 281:   12 9 9 0 1 1 0 0 0 8 0 0
 Node 282:   13 10 9 0 0 0 0 0 0 8 1 1
 Node 283:   13 11 18 0 1 1 0 0 0 16 0 0
 Node 284:   14 12 9 0 0 0 0 0 0 8 1 1
 Node 285:   15 13 9 0 1 1 0 0 0 8 0 0
 Node 286:   15 14 18 0 0 0 0 0 0 16 1 1
 Node 287:   16 15 9 0 1 1 0 0 0 8 0 0
 Node 288:   15 16 9 0 0 0 0 0 0 8 1 1
 Node 289:   14 15 18 0 1 1 0 0 0 16 0 0
 Node 290:   13 15 9 0 0 0 0 0 0 8 1 1
 Node 291:   12 14 9 0 1 1 0 0 0 8 0 0
 Node 292:   11 13 18 0 0 0 0 0 0 16 1 1
 Node 293:   10 13 9 0 1 1 0 0 0 8 0 0
 Node 294:   9 12 9 0 0 0 0 0 0 8 1 1
 Node 295:   8 11 18 0 1 1 0 0 0 16 0 0
 Node 296:   7 11 9 0 0 0 0 0 0 8 1 1
 Node 297:   6 10 9 0 1 1 0 0 0 8 0 0
 Node 298:   5 9 18 0 0 0 0 0 0 16 1 1
 Node 299:   4 9 9 0 1 1 0 0 0 8 0 0
 Node 300:   3 8 9 0 0 0 0 0 0 8 1 1
 Node 301:   2 7 18 0 1 1 0 0 0 16 0 0
 Node 302:   1 7 9 0 0 0 0 0 0 8 1 1
 Node 303:   0 6 9 0 1 1 0 0 0 8 0 0
 Node 304:   0 5 9 0 0 0 1 0 0 8 1 1
 Node 305:   0 6 9 0 1 1 1 0 0 8 0 0
 Node 306:   0 6 0 0 0 0 2 0 0 0 1 1
 Node 307:   0 6 9 0 1 1 3 0 0 8 0 0
 Node 308:   0 7 9 0 0 0 3 0 0 8 1 1
 Node 309:   0 7 0 0 1 1 4 0 0 0 0 0
 Node 310:   0 7 9 0 0 0 5 0 0 8 1 1
 Node 311:   0 8 9 0 1 1 5 0 0 8 0 0
 Node 312:   0 8 0 0 0 0 6 0 0 0 1 1
 Node 313:   0 8 9 0 1 1 7 0 0 8 0 0
 Node 314:   0 9 9 0 0 0 7 0 0 8 1 1
 Node 315:   0 9 0 0 1 1 8 0 0 0 0 0
 Node 316:   0 9 9 0 0 0 9 0 0 8 1 1
 Node 317:   0 10 9 0 1 1 9 0 0 8 0 0
 Node 318:   0 10 0 0 0 0 10 0 0 0 1 1
 Node 319:   0 10 9 0 1 1 11 0 0 8 0 0
 Node 320:   10 0 9 0 0 0 0 11 0 7 1 1
 Node 321:   10 0 0 0 1 1 0 10 0 0 0 0
