ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 3
 path_based renewable label = 3
 slot_max = 3


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 194:   3 1 2 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 1 1
 Node 195:   0 1 2 0 2 0 0 1 1 1 1 0 0 1 0 1 1 0 0 0
 Node 196:   0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1
 Node 197:   1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 198:   2 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 199:   0 0 2 1 2 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1
 Node 200:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 201:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 202:   1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 203:   0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1
 Node 204:   0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1
 Node 205:   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 206:   1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 207:   0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1
 Node 208:   2 0 2 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
 Node 209:   3 1 3 0 2 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0
 Node 210:   1 2 2 0 1 2 0 1 0 0 0 0 0 2 0 0 1 0 1 1
 Node 211:   0 3 1 0 2 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 212:   1 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 213:   2 0 1 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 214:   0 0 2 1 2 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 215:   0 1 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 216:   1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 217:   2 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 218:   0 0 0 1 2 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 219:   0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 220:   0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
 Node 221:   0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0
 Node 222:   0 1 0 0 2 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
 Node 223:   0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
 Node 224:   3 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 225:   1 1 3 0 0 3 0 1 1 1 0 0 0 2 0 0 1 0 0 0
 Node 226:   0 3 1 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 227:   0 1 2 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1
 Node 228:   0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 229:   0 0 2 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 230:   0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 231:   0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 232:   0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 233:   0 0 0 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 234:   0 2 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
