ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 5
 path_based renewable label = 5


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 146:   1 0 1 1 2 1 0 0 0 0 0 0 0 2 0 0 0 1 1 0
 Node 147:   1 0 3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0
 Node 148:   0 1 1 1 2 2 0 0 0 1 0 0 0 0 0 0 0 1 1 1
 Node 149:   1 1 1 2 0 0 2 0 0 2 0 0 0 0 0 0 0 0 1 2
 Node 150:   1 1 0 2 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 151:   0 0 2 0 0 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0
 Node 152:   0 0 1 0 0 1 1 0 0 1 0 2 0 0 0 0 0 0 1 1
 Node 153:   1 0 2 1 1 3 1 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 154:   0 1 1 1 2 1 1 0 1 2 0 0 0 0 0 0 0 1 0 0
 Node 155:   0 1 2 1 1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 1
 Node 156:   0 1 1 3 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 Node 157:   0 2 0 2 3 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 Node 158:   0 2 0 1 2 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 Node 159:   0 1 3 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1
 Node 160:   1 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 161:   2 0 3 2 1 1 0 0 1 1 0 0 0 0 0 1 0 1 0 0
 Node 162:   1 1 0 2 4 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 163:   1 2 0 1 2 3 0 0 0 1 0 0 0 0 0 0 0 1 1 1
 Node 164:   1 4 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0
 Node 165:   1 2 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 1
