ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 2
 path_based renewable label = 2


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 104:   0 0 0 2 1 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 105:   0 1 0 2 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 106:   1 2 0 2 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 107:   0 0 0 2 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 108:   0 0 0 1 0 1 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 109:   0 1 0 1 0 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 110:   1 2 0 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 111:   0 0 0 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 112:   0 0 0 0 0 0 0 2 1 1 0 0 0 1 0 0 0 0 0 0
 Node 113:   0 1 0 0 0 0 2 0 1 1 0 0 0 1 0 0 0 0 0 0
 Node 114:   1 2 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0
 Node 115:   0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0
 Node 116:   0 0 1 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 117:   0 1 1 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 118:   1 2 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 119:   0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 120:   0 0 2 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 121:   0 1 2 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 122:   1 2 2 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 123:   0 0 2 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 124:   0 0 0 0 0 2 0 2 1 1 0 0 0 0 1 0 0 0 0 0
 Node 125:   1 1 0 0 0 2 2 0 1 1 0 0 0 0 1 0 0 0 0 0
 Node 126:   1 2 0 0 0 2 1 0 0 0 0 0 1 0 1 0 0 0 1 1
 Node 127:   0 0 0 0 0 2 1 0 1 1 0 0 0 0 1 0 0 0 0 0
 Node 128:   0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1
 Node 129:   2 1 0 0 2 0 0 1 1 1 0 0 0 1 0 1 0 0 0 0
 Node 130:   1 1 0 0 2 0 0 2 0 0 0 0 0 0 0 1 0 0 1 1
 Node 131:   0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 1 0 0 1 1
 Node 132:   0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 133:   2 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 134:   1 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 135:   0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 136:   0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 137:   2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 138:   1 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 139:   0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 140:   0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1
 Node 141:   2 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1
 Node 142:   1 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 1 1
 Node 143:   0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 1
 Node 144:   0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 145:   2 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 146:   1 0 1 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 147:   0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 148:   0 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 149:   2 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 150:   1 0 2 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 151:   0 0 2 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 152:   0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 153:   2 1 0 1 2 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 154:   1 1 0 0 2 1 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 155:   0 0 0 0 2 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 156:   0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 157:   2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
